Sl no,Name,Profile ID,Date,Comment
1813,sugar_seashells,2533882375,16/02/20 18:44:46,????????
1814,sugar_seashells,2533882375,16/02/20 18:44:59,??????
1815,lovemyla2414,5966220170,17/02/20 01:09:06,????
1816,kylanichole14,365954296,17/02/20 12:29:36,??
1817,angiecamarrufo,7164578624,17/02/20 12:37:08,Eres una abusadora
1818,angiecamarrufo,7164578624,17/02/20 12:37:22,??????????????
1819,paulivanegas2019,11086070774,17/02/20 16:38:43,????????????????????
1820,danny_sanchez96,178568083,17/02/20 20:07:28,????????
1821,la21mash,1377688326,17/02/20 20:49:08,??????????????????????????????
1822,mcande4eva,433437032,17/02/20 23:36:32,Idiot
1823,chivistrikiss,6347914666,18/02/20 04:28:40,Locaaa
1824,jaminican12,185841926,18/02/20 23:36:37,??????????????
1825,nesycolito,6177955399,18/02/20 23:39:48,??toxic
1826,yivonnecenturion,8172637503,19/02/20 03:13:57,Crazy
1827,etihairextensions,8426750278,19/02/20 11:59:16,MAD woman!
1828,eiji.jpch,4055155812,19/02/20 14:13:38,#Ambuser
1829,wsp_love_,6750011347,8/2/2020 15:42,"@snoxey_ ?? ANGLE, honey, not angel"
1830,wsp_love_,6750011347,8/2/2020 15:44,"@romaravera Shouldn’t you get all the facts before drawing any conclusions? Yeah, I stick up for people being bullied and harassed... no matter who."
1831,alejandro_bzd,2634945990,8/2/2020 16:39,the face of a pychopath.
1832,burnitdown.420,4723357167,8/2/2020 16:51,we dont stand with you
1833,angiepolk69,24740069292,8/2/2020 16:58,Yukky human
1834,almaz_yeah,3185624259,8/2/2020 19:32,You lied
1835,raimlemon,2325362839,8/2/2020 19:44,You died
1836,santana_mae24,7130976197,8/2/2020 20:44,Broooo you're so done.??
1837,elchanyungco,1162832037,8/2/2020 21:03,@angiepolk69 lol
1838,daniel.5982,7919836102,8/2/2020 21:18,"1, 2 left upper wine bottle to the face"
1839,lester_cr,1278095585,8/2/2020 21:19,Coked up????
1840,alirezakhalili_73,4567692100,8/2/2020 22:51,??? ?? ?? ???? ????
1841,kb.say10,3174850740,8/2/2020 23:13,????
1842,kb.say10,3174850740,8/2/2020 23:13,????????????
1843,onu__tadar,2207385486,9/2/2020 19:01,??
1844,angiepolk69,24740069292,9/2/2020 20:19,Justiceforjohnny
1845,disney_princess_and_rapunzel,6611013879,10/2/2020 7:06,Amber the Freak??????
1846,18_18jes,195040037,10/2/2020 8:06,No. Stop pretending to be a woman used. You’re a user yourself...
1847,im.mollyg,8056525935,10/2/2020 13:05,????????
1848,davalynn_jarema,271887070,10/2/2020 16:28,Ew????????????
1849,coreydavis426,29567053237,10/2/2020 23:56,Crazy BizNatch. Keep pretending nothing is going on but in the words of Al Pachino we’re just getting warmed up!
1850,omid.nobahari,1448642261,11/2/2020 0:37,@mohammad_solgi.1995 @matin__re @amirtaker  Inja ride tu darya
1851,paradox_opinion,13486837107,11/2/2020 3:23,@moespoe14 ambush of stupidity ????
1852,annisakaz,4333107310,11/2/2020 4:44,How definetly poor you are??????????
1853,s0dio,8788426961,11/2/2020 5:07,No
1854,whattheyarnnation,203333522,11/2/2020 5:09,Right now the only angle I'm thinking about is how hard would one have to push or fling you overboard ??
1855,dr.conk,3191323032,11/2/2020 5:41,????
1856,fs__l07,1480465183,11/2/2020 10:25,What a joke of a woman you are
1857,_.no.more.22,1403750024,11/2/2020 13:09,"You made me cry, HOW DARE YOU to call yourself a woman"
1858,nensia99,456623960,11/2/2020 14:02,A clown
1859,brando.orticio,10371062600,11/2/2020 14:55,Baho ng hininga mo! ??
1860,shahra.m8370,14192785557,11/2/2020 19:43,??
1861,rosalyn426,204050344,11/2/2020 20:19,Get mental evaluation
1862,mrwhitepk,9224762553,11/2/2020 20:24,No 100% wrong.
1863,817kara,203806303,11/2/2020 21:43,I see wjy
1864,mona___amiri,518117665,11/2/2020 22:02,????????????????????????????????????????????????????
1865,nancy.robaina,4627229670,12/2/2020 1:02,So tasteless
1866,eremkina893,13032382674,12/2/2020 16:51,????????? !
1867,aloobhajee,5926197265,12/2/2020 18:03,Entitled pricc
1868,jonniahandong_a,8617622312,12/2/2020 19:05,Living the hypocritic gold digging life??
1869,tadzinowhatwhat,4262901225,12/2/2020 22:48,@nancy.robaina http://chng.it/DWv5GPRRC6
1870,tadzinowhatwhat,4262901225,12/2/2020 22:48,@aloobhajee http://chng.it/DWv5GPRRC6
1871,tadzinowhatwhat,4262901225,12/2/2020 22:48,@chiminiiieeechimchim http://chng.it/DWv5GPRRC6
1872,tadzinowhatwhat,4262901225,12/2/2020 22:49,@kathrynmarshall7673 you said it
1873,mandyellington24,22992068,12/2/2020 23:41,??????????????????
1874,thronesdirewolves,7031964874,13/02/20 01:47:11,@kathrynmarshall7673 let's get the hashtag #abusiveamber trending so she knows we aren't playing her games
1875,jonniahandong_a,8617622312,13/02/20 05:25:57,@tadzinowhatwhat ?
1876,abomb012,14543724268,13/02/20 07:03:29,??????
1877,abomb012,14543724268,13/02/20 07:04:05,CANCELED
1878,gypsy.y.y.y,11225882601,13/02/20 08:01:18,????????????????
1879,daniellehwt,1290109586,13/02/20 10:50:19,Looking crazy as you truly are. How come the docs let people like you out?
1880,rasha_yasoo,2181256642,13/02/20 10:57:39,??
1881,joana.mlopes,1077566290,13/02/20 17:24:35,Did you really think you could ruin one of the world’s favorite actors life?
1882,nessy_1511,3519856907,13/02/20 20:08:19,Go back to stripping. You don’t belong in Hollywood
1883,hemlaish,8012602655,13/02/20 20:50:01,@amieirampage12 keep commenting even if she removes miss.
1884,hemlaish,8012602655,13/02/20 20:50:25,@nessy_1511 jesus. That's savage
1885,thailisrd,228714316,13/02/20 21:00:55,MAD
1886,_denzin,18975236872,13/02/20 21:54:32,I would say demon ! Am I right sociopath ?!
1887,tattoo.life.420,4182902958,14/02/20 00:29:42,Crazy lying psychoptah
1888,tattoo.life.420,4182902958,14/02/20 00:29:52,??????
1889,tamusic123,950447914,14/02/20 11:58:49,Quit life
1890,dgubhftewdh,30081752109,14/02/20 13:19:55,????????????????????????????????
1891,tribaltheadventurer,1566219962,14/02/20 19:09:29,@joana.mlopes she actually got it done but not without repercussions
1892,cruz_ego,7209401444,14/02/20 20:24:28,#JusticeforJonnyDepp #BRASILESTARCOMDEPP
1893,alexisguitarmontenegro,29680361384,14/02/20 21:41:06,????????????
1894,sarabesque13,3109916654,15/02/20 02:44:00,??
1895,blueblood_saga,15404045253,15/02/20 11:39:37,??????????????????????????????????????????????????????????????????
1896,angiecamarrufo,7164578624,15/02/20 13:26:57,Go back to stripping
1897,angiecamarrufo,7164578624,15/02/20 13:27:44,Your insane
1898,chrissssaz93,2421552217,15/02/20 14:47:06,Looking like a real demon here. ??
1899,mason_megan998,23898992093,15/02/20 17:45:30,??Pretty and sad girl
1900,rocketman6911,26185279231,15/02/20 19:28:36,"Anything for attention, really sad!"
1901,carlitaortega,1413231527,15/02/20 22:20:12,????????????????????????
1902,zzzbecks,1351850670,16/02/20 01:13:38,?
1903,joaquim.maca,7016779210,16/02/20 01:34:58,You freak
1904,zahrasyazwinaa,10222962930,16/02/20 02:03:17,get OFF social media and don't even try to fool anyone anymore. ??a b u s e r??
1905,tazaart,8478980344,16/02/20 03:46:58,????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????
1906,morbidsatan666,9902012808,16/02/20 12:20:13,"Urgh, call Geralt of Rivia, there's a monster that needs to be slain"
1907,justsavingedits1,10386808202,16/02/20 13:29:58,No
1908,xenaluvpandas,1197061319,16/02/20 15:00:02,Back rolls?
1909,lovemyla2414,5966220170,17/02/20 01:09:22,Hope you throw your back out
1910,_4str4langel_,13845079287,17/02/20 05:27:49,More like know your demons
1911,roodinco,3145132444,17/02/20 09:01:01,A b u s e r
1912,kylanichole14,365954296,17/02/20 12:30:15,??
1913,andreaeunice16,1925637382,17/02/20 12:39:16,Locaaaa
1914,pizzadem0n,397161275,17/02/20 20:03:04,tiddies left the chat
1915,danny_sanchez96,178568083,17/02/20 20:08:13,????????????????????????????
1916,tatipateck,282226304,18/02/20 01:41:23,??
1917,spitfirerose16,8215348690,18/02/20 05:08:34,You make me sick ??????
1918,_y0ur_unc1e,688245884,18/02/20 11:07:37,Monster.
1919,angiecamarrufo,7164578624,18/02/20 14:42:22,Psycho
1920,nadinealina_,390938953,18/02/20 15:04:27,Fake = Amber Heard
1921,anna.king89,1361256560,18/02/20 20:59:24,Know your make-up tricks you mean
1922,mariadanielarb,213742596,18/02/20 21:03:18,You certainly do! Pants on fire
1923,nesycolito,6177955399,18/02/20 23:39:17,Fake
1924,sammy_62726262,14107683434,19/02/20 07:34:58,CLOWN
1925,coldrewind,4736957674,19/02/20 07:58:18,??????
1926,kmdenisse,1678868329,19/02/20 08:03:03,????????
1927,splashelegant97,8479326318,19/02/20 13:55:55,@michael.goodman do you still see her as a 'wife material' ? ??????
1928,12bluekitty,1393458235,19/02/20 14:13:00,??????????? amber turd
1929,sandra_bmore1,3474500019,6/2/2020 20:41,????????????????????????????????????????????????????
1930,ugoforeveryoung,5503999,6/2/2020 22:57,Phony
1931,faateemeeh266,997907157,6/2/2020 23:10,????????
1932,jazmindelacruz3,8083540630,7/2/2020 1:38,"Enferma, ve a ayuda psiquiátrica ??"
1933,cesardavidag,5927920089,7/2/2020 7:11,Add me plis
1934,priyasa_,4796007505,7/2/2020 11:41,your heart is inversely proportional to your face. ugh #amberalert ????
1935,citthhie,6657459078,7/2/2020 15:01,Ew
1936,seba.r.l,3435671559,7/2/2020 15:47,????????????
1937,charlyonestas,6006597218,7/2/2020 16:27,????????????
1938,dimasmahardhikasaputro,194750105,7/2/2020 17:17,????????????????????
1939,maskey007,359668535,7/2/2020 21:19,You'll never find peace again
1940,kandimdt,2310002997,8/2/2020 0:23,????????
1941,kindamiss_devc0nnors,8960516702,8/2/2020 1:07,??
1942,kindamiss_devc0nnors,8960516702,8/2/2020 1:07,??
1943,kindamiss_devc0nnors,8960516702,8/2/2020 1:07,??
1944,randy.kauss,28429487634,8/2/2020 2:45,What a gorgeous and talented lady!!!
1945,ju4n17a,7052607409,8/2/2020 3:00,DICOUSTING
1946,rob_oncombat,8707489199,8/2/2020 8:18,????????????????
1947,jborda20,52585331,8/2/2020 11:44,"That's right,""time's up"" for you and the abusive narcissist that you are."
1948,ayana.tastaganova,10194361130,8/2/2020 12:27,?????
1949,chrissssaz93,2421552217,8/2/2020 14:19,Bye. ????
1950,l99518d,1599829772,8/2/2020 16:29,Enjoying her “hard” earned money. Congrats! More acting gig to come. ??
1951,burnitdown.420,4723357167,8/2/2020 16:51,??????????
1952,angiepolk69,24740069292,8/2/2020 16:59,??????????????????????
1953,sabanajarian,12803430223,8/2/2020 19:00,You’re a joke
1954,noooexistooooo_99,1811025763,8/2/2020 20:08,menkntai pero tai lokita???
1955,es_raee,1820683734,8/2/2020 20:42,We don’t want you in Canada sweetheart gtfoh
1956,ixamxthexnothing,177371555,8/2/2020 21:57,Time is up.
1957,kb.say10,3174850740,8/2/2020 23:13,??????????
1958,leedros,3199251095,9/2/2020 0:53,??
1959,leedros,3199251095,9/2/2020 0:53,??
1960,leedros,3199251095,9/2/2020 0:53,??
1961,leedros,3199251095,9/2/2020 0:53,??
1962,leedros,3199251095,9/2/2020 0:53,??
1963,leedros,3199251095,9/2/2020 0:53,??
1964,vii_sky_,1396631355,9/2/2020 1:53,You lied
1965,abomb012,14543724268,9/2/2020 2:03,TERRIBLE PERSON
1966,syinhk101,31282394,9/2/2020 2:17,Disgraceful n shameless
1967,m.esting,3253523110,9/2/2020 11:46,you make me sick amber.
1968,3ora8,1339095265,9/2/2020 16:51,Marry me
1969,3ora8,1339095265,9/2/2020 16:51,??
1970,rosalyn426,204050344,10/2/2020 20:33,#timesup for #amberheardtheabuser
1971,akiiraa999,9931249304,11/2/2020 1:27,MARACA HIJA DE LA PERRA CTM????????????
1972,faravorobey,47510877,11/2/2020 2:22,FALSE
1973,closertofreee,10855658956,11/2/2020 5:45,Yuck. Looking old and witch like amber
1974,ilarii_lariieh,2264898054,11/2/2020 5:49,Eres una mierda de persona
1975,hhkit11,348023645,11/2/2020 6:33,She looks scary.
1976,fs__l07,1480465183,11/2/2020 10:25,"As a vancouverite, I’m horrified by you."
1977,sebb89_,188927724,11/2/2020 15:23,You look really old ...
1978,shahra.m8370,14192785557,11/2/2020 19:42,??
1979,elizabethcandage,328192590,12/2/2020 3:35,Trasg
1980,vicky_theladyboss,5881593080,12/2/2020 4:17,You are not as pretty as you think you are. So chill and stop abusing people.
1981,mohammad_saray_,7919103883,12/2/2020 11:56,?? ??? ??? ???? ?? ????
1982,colormotionz,7353424239,12/2/2020 12:31,????????
1983,fillmy_seriale,6928396702,12/2/2020 19:05,Even makeup won't help here anymore??
1984,real_life_dolly_,1081067739,12/2/2020 19:07,Your time is now up.
1985,thronesdirewolves,7031964874,13/02/20 01:47:29,let's get the hashtag #abusiveamber trending so she knows we aren't playing her games
1986,kyera_fedoruk,39521495,13/02/20 04:57:17,Lol leave. Vancouver don’t want you
1987,abomb012,14543724268,13/02/20 07:04:45,CANCELED
1988,abomb012,14543724268,13/02/20 07:04:52,??????????
1989,abomb012,14543724268,13/02/20 07:05:04,AMBER HEARD IS A TERRIBLE PERSON
1990,joana.mlopes,1077566290,13/02/20 17:25:19,We’ll never ever watch anything with you on it
1991,lysalola,2072106007,13/02/20 21:19:03,@randalljerome1 said no one #abuseramber
1992,tattoo.life.420,4182902958,14/02/20 00:32:58,Sign the petitions everyone
1993,tattoo.life.420,4182902958,14/02/20 00:33:11,Remove her from movies and loreal paris
1994,mehran.torbaty,1215974439,14/02/20 06:16:25,????????????????????????????????????????????
1995,mehran.torbaty,1215974439,14/02/20 06:17:11,?? ???? ????. ??????????
1996,styledinedinburgh,5444623853,14/02/20 17:31:11,#timesupforamberheard
1997,throwanitback,696211974,14/02/20 20:29:17,All that bleach is seeping into your brain
1998,wellyremigio,417239488,14/02/20 22:06:18,????????
1999,raymond_khalifa_hustler,29437044246,15/02/20 00:55:04,????????
2000,ninasokha,420470527,15/02/20 13:26:18,Hypocrite.
2001,chrissssaz93,2421552217,15/02/20 14:47:59,Careful; all that ugliness that’s on the inside is starting to show on the outside too ????
2002,murat.serter.7359,7397422569,15/02/20 20:02:27,Very niceee beautiful women ????????
2003,lizhetvillalobos,5807697829,16/02/20 02:59:40,??
2004,morbidsatan666,9902012808,16/02/20 12:20:26,Nasty
2005,sofia.kk4,9624583274,16/02/20 15:42:31,@murat.serter.7359 are you stupid? Do you still believe her??? you innocent
2006,berrykayrecords,829125932,16/02/20 17:10:33,sweet
2007,cinthia_teles,145555205,17/02/20 02:22:15,E S C R O T A
2008,chel_casal,6234936048,17/02/20 03:12:51,Así que tú eres la mujer abusadora?!
2009,kylanichole14,365954296,17/02/20 12:30:43,??
2010,royalguzell,1577594599,17/02/20 16:34:44,????????????????????????????????????????????????
2011,la21mash,1377688326,17/02/20 20:49:49,????????????????
2012,nancyagrwl,207223863,17/02/20 21:03:37,Gone Girl 2 ??
2013,sarahvonshoots.personal,2150042709,17/02/20 22:52:27,#bringbackcaptianjack
2014,natty.vm,2219103424,17/02/20 23:30:33,Puta vieja loca!
2015,almoondra,8357652486,18/02/20 00:22:30,Tan hermosa por fuera pero tan jodida por dentro
2016,lily_mua504,37756134,18/02/20 02:12:24,Garbage ??
2017,chivistrikiss,6347914666,18/02/20 04:29:07,"Enferma! Largate, pudre te."
2018,marinaolano,1311780668,18/02/20 06:19:42,Loca
2019,nesycolito,6177955399,18/02/20 23:38:52,Toxic
2020,rootswayonthebeat_,1647656334,19/02/20 05:03:01,puerca ??????????????
2021,sammy_62726262,14107683434,19/02/20 07:35:08,CLOWN
